route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"2-FKN-F-mjp-1","T0","190.T0.2-FKN-F-mjp-1.13.H","2-FKN-F-mjp-1.13.H","Frankston","0"
"2-FKN-F-mjp-1","T0","192.T0.2-FKN-F-mjp-1.13.H","2-FKN-F-mjp-1.13.H","Frankston","0"
"2-FKN-F-mjp-1","T0","193.T0.2-FKN-F-mjp-1.13.H","2-FKN-F-mjp-1.13.H","Frankston","0"
"2-FKN-F-mjp-1","T0","195.T0.2-FKN-F-mjp-1.13.H","2-FKN-F-mjp-1.13.H","Frankston","0"
"2-FKN-F-mjp-1","T0","543.T0.2-FKN-F-mjp-1.14.H","2-FKN-F-mjp-1.14.H","Frankston","0"
"2-FKN-F-mjp-1","T0","556.T0.2-FKN-F-mjp-1.14.H","2-FKN-F-mjp-1.14.H","Frankston","0"
"2-FKN-F-mjp-1","T0","570.T0.2-FKN-F-mjp-1.14.H","2-FKN-F-mjp-1.14.H","Frankston","0"
"2-FKN-F-mjp-1","T0","581.T0.2-FKN-F-mjp-1.14.H","2-FKN-F-mjp-1.14.H","Frankston","0"
"2-FKN-F-mjp-1","T0","549.T0.2-FKN-F-mjp-1.14.H","2-FKN-F-mjp-1.14.H","Frankston","0"
"2-FKN-F-mjp-1","T0","546.T0.2-FKN-F-mjp-1.15.H","2-FKN-F-mjp-1.15.H","Frankston","0"
"2-FKN-F-mjp-1","T0","563.T0.2-FKN-F-mjp-1.15.H","2-FKN-F-mjp-1.15.H","Frankston","0"
"2-FKN-F-mjp-1","T0","574.T0.2-FKN-F-mjp-1.15.H","2-FKN-F-mjp-1.15.H","Frankston","0"
"2-FKN-F-mjp-1","T0","578.T0.2-FKN-F-mjp-1.15.H","2-FKN-F-mjp-1.15.H","Frankston","0"
"2-FKN-F-mjp-1","T0","178.T0.2-FKN-F-mjp-1.16.H","2-FKN-F-mjp-1.16.H","Frankston","0"
"2-FKN-F-mjp-1","T0","180.T0.2-FKN-F-mjp-1.16.H","2-FKN-F-mjp-1.16.H","Frankston","0"
"2-FKN-F-mjp-1","T0","182.T0.2-FKN-F-mjp-1.16.H","2-FKN-F-mjp-1.16.H","Frankston","0"
"2-FKN-F-mjp-1","T0","184.T0.2-FKN-F-mjp-1.16.H","2-FKN-F-mjp-1.16.H","Frankston","0"
"2-FKN-F-mjp-1","T0","552.T0.2-FKN-F-mjp-1.17.H","2-FKN-F-mjp-1.17.H","Frankston","0"
"2-FKN-F-mjp-1","T0","560.T0.2-FKN-F-mjp-1.17.H","2-FKN-F-mjp-1.17.H","Frankston","0"
"2-FKN-F-mjp-1","T0","567.T0.2-FKN-F-mjp-1.17.H","2-FKN-F-mjp-1.17.H","Frankston","0"
"2-FKN-F-mjp-1","T0","202.T0.2-FKN-F-mjp-1.18.H","2-FKN-F-mjp-1.18.H","Frankston","0"
"2-FKN-F-mjp-1","T0","194.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","200.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","207.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","211.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","213.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","215.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","217.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","219.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","9872.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","9874.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","2.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","25.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
"2-FKN-F-mjp-1","T0","29.T0.2-FKN-F-mjp-1.19.R","2-FKN-F-mjp-1.19.R","City (Flinders Street)","1"
